"SUID","interaction","MI","name","pvalue","selected","shared interaction","shared name"
"9154","interacts with","0.108526250989467","miR-122 (interacts with) GSN","1.2861083844573074E-5","true","interacts with","miR-122 (interacts with) GSN"
"9155","interacts with","0.08830116061789241","miR-122 (interacts with) AGER","3.5974689893691902E-9","true","interacts with","miR-122 (interacts with) AGER"
"9156","interacts with","0.08026228395083734","miR-122 (interacts with) GH1","0.0","true","interacts with","miR-122 (interacts with) GH1"
"9157","interacts with","0.11845577868807498","miR-122 (interacts with) PLAT","0.0","true","interacts with","miR-122 (interacts with) PLAT"
"9158","interacts with","0.13257133522514802","miR-122 (interacts with) APOD","0.016852815143388877","true","interacts with","miR-122 (interacts with) APOD"
"9159","interacts with","0.08556995196720546","miR-122 (interacts with) SELPLG","0.0","true","interacts with","miR-122 (interacts with) SELPLG"
"9160","interacts with","0.09373960697716258","miR-122 (interacts with) AHSG","2.591031217513695E-4","true","interacts with","miR-122 (interacts with) AHSG"
"9161","interacts with","0.1126207382475049","miR-122 (interacts with) ABCF1","0.004390005377858941","true","interacts with","miR-122 (interacts with) ABCF1"
"9162","interacts with","0.08708053038258178","miR-122 (interacts with) FGF5","0.0","true","interacts with","miR-122 (interacts with) FGF5"
"9163","interacts with","0.06827279618476903","miR-122 (interacts with) XPNPEP2","0.0","true","interacts with","miR-122 (interacts with) XPNPEP2"
"9164","interacts with","0.08694510507173006","miR-122 (interacts with) NT-pro-BNP","6.308020772394229E-10","true","interacts with","miR-122 (interacts with) NT-pro-BNP"
"9165","interacts with","0.08322573591844865","miR-122 (interacts with) TNFRSF10B","0.004390005377858941","true","interacts with","miR-122 (interacts with) TNFRSF10B"
"9166","interacts with","0.12970631867779928","miR-122 (interacts with) FGG","0.0","true","interacts with","miR-122 (interacts with) FGG"
"9167","interacts with","0.1195686159988174","miR-122 (interacts with) FGA","1.2861083844573074E-5","true","interacts with","miR-122 (interacts with) FGA"
"9168","interacts with","0.09387318239076445","miR-122 (interacts with) CCL28","1.2861083844573074E-5","true","interacts with","miR-122 (interacts with) CCL28"
"9169","interacts with","0.0947320843320704","miR-122 (interacts with) CCL23","0.0","true","interacts with","miR-122 (interacts with) CCL23"
"9170","interacts with","0.08779828188024325","miR-122 (interacts with) CCL19","6.308020772394229E-10","true","interacts with","miR-122 (interacts with) CCL19"
"9171","interacts with","0.09629513095241908","miR-122 (interacts with) TNFSF12","0.0","true","interacts with","miR-122 (interacts with) TNFSF12"
"9172","interacts with","0.11191244122321754","miR-122 (interacts with) IGHA2","1.0730749622211988E-10","true","interacts with","miR-122 (interacts with) IGHA2"
"9173","interacts with","0.1456669272741642","miR-122 (interacts with) VTN","0.0","true","interacts with","miR-122 (interacts with) VTN"
"9174","interacts with","0.07763747590261952","miR-122 (interacts with) TNFRSF9","1.2861083844573074E-5","true","interacts with","miR-122 (interacts with) TNFRSF9"
"9175","interacts with","0.12854145099356334","miR-122 (interacts with) IGHG4","0.0010908615793070453","true","interacts with","miR-122 (interacts with) IGHG4"
"9176","interacts with","0.10187067923435222","miR-122 (interacts with) IGHG3","1.05800448402249E-7","true","interacts with","miR-122 (interacts with) IGHG3"
"9177","interacts with","0.07070874494677444","miR-122 (interacts with) S100A12","0.004390005377858941","true","interacts with","miR-122 (interacts with) S100A12"
"9178","interacts with","0.07340086205146648","miR-122 (interacts with) CHI3L1","1.0730749622211988E-10","true","interacts with","miR-122 (interacts with) CHI3L1"
"9179","interacts with","0.12313904267100757","miR-122 (interacts with) CTSD","1.7785772854495008E-11","true","interacts with","miR-122 (interacts with) CTSD"
"9180","interacts with","0.10687503253447934","miR-122 (interacts with) CCL4","1.0730749622211988E-10","true","interacts with","miR-122 (interacts with) CCL4"
"9181","interacts with","0.07480837295564727","miR-122 (interacts with) CCL7","0.004390005377858941","true","interacts with","miR-122 (interacts with) CCL7"
"9182","interacts with","0.08020064503563996","miR-122 (interacts with) PRAP1","3.5974689893691902E-9","true","interacts with","miR-122 (interacts with) PRAP1"
"9183","interacts with","0.12682761034660328","miR-122 (interacts with) CP","3.5974689893691902E-9","true","interacts with","miR-122 (interacts with) CP"
"9184","interacts with","0.13788771630085","miR-122 (interacts with) AZGP1","0.0","true","interacts with","miR-122 (interacts with) AZGP1"
"9185","interacts with","0.07690524204241155","miR-122 (interacts with) FLT3LG","0.016852815143388877","true","interacts with","miR-122 (interacts with) FLT3LG"
"9186","interacts with","0.11615325807094183","miR-122 (interacts with) FBLN1","0.0","true","interacts with","miR-122 (interacts with) FBLN1"
"9187","interacts with","0.08528991088145106","miR-122 (interacts with) ESM1","5.893734749573554E-5","true","interacts with","miR-122 (interacts with) ESM1"
"9188","interacts with","0.07939774145877126","miR-122 (interacts with) KITLG","1.05800448402249E-7","true","interacts with","miR-122 (interacts with) KITLG"
"9189","interacts with","0.2682378128482662","miR-122 (interacts with) miR-378","0.0","true","interacts with","miR-122 (interacts with) miR-378"
"9190","interacts with","0.08734861249094576","miR-122 (interacts with) IL15RA","0.0010908615793070453","true","interacts with","miR-122 (interacts with) IL15RA"
"9191","interacts with","0.13183508894547602","miR-122 (interacts with) CFI","0.016852815143388877","true","interacts with","miR-122 (interacts with) CFI"
"9192","interacts with","0.10220342291460661","miR-122 (interacts with) IL10","0.004390005377858941","true","interacts with","miR-122 (interacts with) IL10"
"9193","interacts with","0.10896541885651738","miR-122 (interacts with) TF","0.004390005377858941","true","interacts with","miR-122 (interacts with) TF"
"9194","interacts with","0.13063372115435037","miR-122 (interacts with) PSPHP1","0.0","true","interacts with","miR-122 (interacts with) PSPHP1"
"9195","interacts with","0.12174061196731471","miR-122 (interacts with) SHBG","1.7785772854495008E-11","true","interacts with","miR-122 (interacts with) SHBG"
"9196","interacts with","0.08297665241981324","miR-122 (interacts with) CXCL9","1.7785772854495008E-11","true","interacts with","miR-122 (interacts with) CXCL9"
"9197","interacts with","0.07308355376114825","miR-122 (interacts with) CST5","3.5974689893691902E-9","true","interacts with","miR-122 (interacts with) CST5"
"9198","interacts with","0.177240910380402","miR-122 (interacts with) FCN3","0.0","true","interacts with","miR-122 (interacts with) FCN3"
"9199","interacts with","0.07896222603282216","miR-122 (interacts with) KLK11","0.004390005377858941","true","interacts with","miR-122 (interacts with) KLK11"
"9200","interacts with","0.1429843623592787","miR-122 (interacts with) LRG1","0.0","true","interacts with","miR-122 (interacts with) LRG1"
"9201","interacts with","0.12236018436221378","miR-122 (interacts with) ALB","2.696694294535007E-6","true","interacts with","miR-122 (interacts with) ALB"
"9202","interacts with","0.08757563581435673","miR-122 (interacts with) FGF21","0.0","true","interacts with","miR-122 (interacts with) FGF21"
"9203","interacts with","0.18482545768879952","miR-122 (interacts with) AFM","0.0","true","interacts with","miR-122 (interacts with) AFM"
"9204","interacts with","0.11678086003558931","miR-122 (interacts with) SELE","0.0","true","interacts with","miR-122 (interacts with) SELE"
"9205","interacts with","0.07530277749308145","miR-122 (interacts with) IL6","0.0","true","interacts with","miR-122 (interacts with) IL6"
"9206","interacts with","0.08124736682363538","miR-122 (interacts with) NPPB","2.591031217513695E-4","true","interacts with","miR-122 (interacts with) NPPB"
"9207","interacts with","0.0900612694661255","miR-122 (interacts with) CX3CL1","0.0","true","interacts with","miR-122 (interacts with) CX3CL1"
"9208","interacts with","0.10132134774994843","miR-122 (interacts with) APOC2","1.2861083844573074E-5","true","interacts with","miR-122 (interacts with) APOC2"
"9209","interacts with","0.10354240927253015","miR-122 (interacts with) APOC3","0.0010908615793070453","true","interacts with","miR-122 (interacts with) APOC3"
"9210","interacts with","0.07800956629867743","miR-122 (interacts with) IL10RB","0.004390005377858941","true","interacts with","miR-122 (interacts with) IL10RB"
"9211","interacts with","0.11355361821674904","miR-122 (interacts with) APOA2","5.441278561058027E-7","true","interacts with","miR-122 (interacts with) APOA2"
"9212","interacts with","0.12255751551913385","miR-122 (interacts with) APOA4","2.964295475749168E-12","true","interacts with","miR-122 (interacts with) APOA4"
"9213","interacts with","0.10757511525210471","miR-122 (interacts with) APOL1","6.308020772394229E-10","true","interacts with","miR-122 (interacts with) APOL1"
"9214","interacts with","0.14464227551642983","miR-378 (interacts with) LRG1","0.016852815143388877","false","interacts with","miR-378 (interacts with) LRG1"
"9215","interacts with","0.11629770285513394","miR-378 (interacts with) CFB","2.591031217513695E-4","false","interacts with","miR-378 (interacts with) CFB"
"9216","interacts with","0.11666890025584802","miR-378 (interacts with) CXCL8","1.0730749622211988E-10","false","interacts with","miR-378 (interacts with) CXCL8"
"9217","interacts with","0.26848802992926935","miR-378 (interacts with) miR-122","0.0","true","interacts with","miR-378 (interacts with) miR-122"
"9218","interacts with","0.10299211704633561","miR-378 (interacts with) C1QB","1.05800448402249E-7","false","interacts with","miR-378 (interacts with) C1QB"
"9219","interacts with","0.08496337946715408","miR-378 (interacts with) GDF15","1.2861083844573074E-5","false","interacts with","miR-378 (interacts with) GDF15"
"9220","interacts with","0.10824406840158307","miR-378 (interacts with) CTSD","2.591031217513695E-4","false","interacts with","miR-378 (interacts with) CTSD"
"9221","interacts with","0.09496300112674602","miR-378 (interacts with) CCL3","1.2861083844573074E-5","false","interacts with","miR-378 (interacts with) CCL3"
"9222","interacts with","0.5713100460903241","miR-146a (interacts with) SULT1A1","0.0","false","interacts with","miR-146a (interacts with) SULT1A1"
"9223","interacts with","0.3241016689021689","miR-146a (interacts with) IL7","2.591031217513695E-4","false","interacts with","miR-146a (interacts with) IL7"
"9224","interacts with","0.37541434572466226","miR-146a (interacts with) CD40","3.5974689893691902E-9","false","interacts with","miR-146a (interacts with) CD40"
"9225","interacts with","0.6981251925644278","miR-146a (interacts with) PF4","0.0","false","interacts with","miR-146a (interacts with) PF4"
"9226","interacts with","0.38285403072732116","miR-146a (interacts with) HBEGF","1.0730749622211988E-10","false","interacts with","miR-146a (interacts with) HBEGF"
"9227","interacts with","0.7679831920356566","miR-146a (interacts with) HSPB1","0.0","false","interacts with","miR-146a (interacts with) HSPB1"
"9228","interacts with","0.5432284139058565","miR-146a (interacts with) CXCL1","0.0","false","interacts with","miR-146a (interacts with) CXCL1"
"9229","interacts with","0.46375650999741996","miR-146a (interacts with) CXCL5","0.0","false","interacts with","miR-146a (interacts with) CXCL5"
"9230","interacts with","0.3509949275437798","miR-146a (interacts with) CXCL6","5.893734749573554E-5","false","interacts with","miR-146a (interacts with) CXCL6"
"9231","interacts with","0.8511642927829769","miR-146a (interacts with) SIRT2","0.0","false","interacts with","miR-146a (interacts with) SIRT2"
"9232","interacts with","0.5710162420528115","miR-146a (interacts with) ITGB1BP2","0.0","false","interacts with","miR-146a (interacts with) ITGB1BP2"
"9233","interacts with","0.4278712105357702","miR-146a (interacts with) TGFB1","0.0","false","interacts with","miR-146a (interacts with) TGFB1"
"9234","interacts with","0.7553488873035753","miR-146a (interacts with) SRC","0.0","false","interacts with","miR-146a (interacts with) SRC"
"9235","interacts with","0.3825338704022901","miR-146a (interacts with) DKK1","1.2861083844573074E-5","false","interacts with","miR-146a (interacts with) DKK1"
"9236","interacts with","0.6328026678496103","miR-146a (interacts with) EGF","0.0","false","interacts with","miR-146a (interacts with) EGF"
"9237","interacts with","0.22755312536959246","miR-146a (interacts with) MMP1","0.004390005377858941","false","interacts with","miR-146a (interacts with) MMP1"
"9238","interacts with","1.161387785964592","miR-146a (interacts with) miR-335","0.0","false","interacts with","miR-146a (interacts with) miR-335"
"9239","interacts with","1.127779834757212","miR-146a (interacts with) miR-320","0.0","false","interacts with","miR-146a (interacts with) miR-320"
"9240","interacts with","0.3508136727649005","miR-146a (interacts with) PECAM1","0.016852815143388877","false","interacts with","miR-146a (interacts with) PECAM1"
